PC1,PC2,PC3,PC4
1.4097881234543048,0.7298331976042455,-0.40800647554326885,-0.7646777315645338
6.917754960193376,4.849843686160692,1.001837221575802,3.1296425487458435
0.7332103191064095,-0.09486743144697654,-0.6572766931433598,-1.138232787905737
-2.1360086738058888,0.3427330416914547,0.23484223205723503,-0.3174689416777322
-2.979885252790291,0.21662241913399152,-0.20459621115753368,0.8391080278913539
1.230828421240837,1.601748635119906,0.5387193681893134,-1.086372353715715
1.1086010069884462,1.0093142609302521,-0.2699798515801773,-1.0890710664686267
-3.412255127439313,0.5614685136080765,-0.24861509798365136,1.0733639092241554
3.679542597256499,4.765486050245482,-1.0213134394661432,-0.5011073550923524
-1.953927471398985,1.383384523347776,0.7314616003848253,0.19541278826262706
0.8997750553071059,0.41647978070974173,-0.3817590430358719,-1.0721843255737622
-0.380928795439557,0.10177362904942369,-2.7140848120548946,0.7719737597338671
0.5095394527308876,0.16165834016735137,-1.5658593819024258,-0.41836223614658463
-0.9449755375621803,0.5297995619111018,1.8544188565408037,-0.3941655877013367
1.0266838915521084,-0.2576415663057133,-1.1036104435238474,-0.7156441045557133
-0.2328701564428079,-0.28102776867821816,-0.26135678463812545,-1.07639424920679
-2.9205405089267225,0.8932702935199454,-0.2587043556498723,0.6338351112665043
-1.8371977355130817,-1.6136689946078082,1.0094894405579395,-1.1232169197628135
-1.0433747144410412,1.0028411182968002,-0.732535355825401,0.09148283586439229
-1.3070898468495722,-0.7890486310126499,0.3898110566366964,-0.7536994303896665
3.3791572717097313,0.11570244168414597,-0.7381300239789595,1.54303519815403
1.8157466593464622,-1.5847236873694535,-0.2613550020259688,0.7356521660821315
-3.450167737011515,0.969922452257614,-0.5814521327000944,1.1265809061168515
-4.9120661452686765,-0.09449868457583223,6.11015826632292,2.4124213995796313
3.721195131644585,-1.4472549790076852,0.888029058605365,2.7643385257521182
1.1273866523714116,0.49161113599579687,2.13350091457777,-0.17649248029181594
-2.360347181921752,-0.47939964609917235,1.0135553963177295,-0.4217099379111494
1.1637842932406415,1.1152762035505952,-0.790119263879422,-0.5451944083522761
0.11784622431902818,0.3610311400908273,-0.04667231855957966,-0.9468386294263117
-0.020635451875821744,-1.0866174117971668,0.4043487743105757,-1.069621722133747
-0.7827458706662415,-0.09649809045121029,0.3090940419091022,-1.0823576860552306
1.2178275360138837,-0.659168961071624,-0.31123231626804326,-0.6951752225749862
1.814067483266304,-1.4508865366121564,-0.9424872153120497,0.19379156400514314
4.242296344683005,-0.1956036737063014,3.6438751102329365,2.3898105803305665
0.5727927042682193,-0.6373848425228663,0.08635075898683238,-1.029839299215417
0.1637615436682743,-1.0666784817397423,1.0905184710877323,-0.6448740771168393
-1.6797035613689018,-1.0016286214160548,-1.4684359061547148,0.6732207423125919
-0.5628976320853288,-0.022104395997464416,-0.638390549100528,-0.5326513378830994
0.8559358125570661,-0.1834407586810392,1.9030722460461116,0.2022589543431899
-1.9121703067898717,0.09155993466113828,-0.5069589755291902,0.027625270840893872
0.8324201868879189,-0.8693259964626715,-1.017692866933657,-0.5031342354400553
1.6025977456332425,2.9391205701258136,-0.3866914167747082,-1.4003711865550095
-3.381624785588478,-0.23630151587373105,-1.3642535596211165,2.581976443482162
5.783376296512419,6.682090283921618,0.6544200736088066,0.08963764204421866
2.0297236995727896,1.0504074455853816,-0.854978428837847,-0.3714477839930483
2.2794917064380362,0.19527522626263324,-0.8015354440329382,-0.06736049557771416
-0.8062091357080186,1.303490588708547,-1.229226992265443,-0.042361875301907735
-1.1918373558294246,-0.5567571642158572,-0.7179659533578818,0.5502059825775282
1.9180624515345304,-0.42746824472560885,0.14074199309436622,-0.4722529548012141
2.019197211127391,-1.784382455889175,-0.38031649800196876,0.2643890543724618
-0.5755721548711346,-0.9975514782350944,1.7522407174483088,-1.3780303936603588
0.026623465166129835,-0.016064081509922768,-0.038546334299206717,-1.2248423201012784
-2.319423867296232,-0.7694073280346787,0.7327400733564349,0.4920830433166581
0.17167473056172095,-0.0948076408934255,0.012026455002028008,-0.37683383367377565
2.8183228570177126,-0.9144809676023486,-0.10180716960615974,1.2422793127958056
4.088544125700129,-0.42946190887019775,-0.2615471087167724,2.307086706218136
-1.2444643640093276,-0.028917431631789486,-0.1481593922688752,-0.4810459241080387
-2.554049188161361,-0.21502795550980064,-0.08849046567447157,0.4622264414510295
0.9260927074506515,0.8282306552663847,0.3420156086009184,-1.5951993840400407
-2.371970474867685,-1.1775129456893185,0.39892283200714823,1.1580450105119455
-1.9976422478014058,0.9583615863528233,-1.2180366100923086,0.5609166061691716
-0.7550085380741289,-0.08789385675038945,-0.4232876926740969,-0.8546371754144814
0.6022316119482023,0.17343570796484636,-0.24315820598616975,-1.1179372143961204
0.40143770458077516,-1.4119897338384422,0.2256852638952864,-0.5632947822750937
-0.46393616539244176,1.2918734692462939,0.5992383442439457,-0.9398341717946819
-2.8548362403035803,-0.3520823821824608,-0.7008593960359493,1.2962705007644086
0.30229979978487703,-0.09757106690803788,-0.09063755867783087,-0.8796751203818175
2.427141252940283,1.1518130739301617,1.8285381093419848,0.27608022280713596
2.0679899333170892,-1.5353134941962447,-0.2527720148478766,0.7915244031143585
2.6412058310387407,-2.9973644598194547,-1.7218778611223133,2.827110270635767
0.6173125975107281,-1.4304772329442978,-0.24443663986788558,-0.3587175934283671
-0.853528943932701,-0.6544851120419418,0.6198846672515506,-0.7221828722006196
-0.8206311312965886,0.639570072126683,-0.3899231521901534,-0.7065952414225063
-0.5510355640952452,-1.2338861818339915,3.1013500589474443,-0.11531102545308133
0.4985243854930944,1.3907443156342523,-0.23852611256017264,-1.0740979126663395
-1.8874510567821314,-0.10945301487766525,1.1097515908443174,0.05625677486976643
-2.86406391812488,0.48599798549964385,0.22316658140449716,0.816364357551232
