PC1,PC2,PC3,PC4,PC5
3.0104918213767764,-0.865548729106078,-0.33575216667104346,1.7872227818586977,0.10268745663841004
-0.2311029227744665,-0.8806413020766545,-0.036736381599784304,-0.653432853353585,-0.205496963042412
0.009618332404326512,-1.0452209670773593,-0.27329244124568547,-0.48851371947259403,0.3713000202461911
-0.8481866985512951,-0.8198189017563542,0.583289751627547,-0.7452309176181924,-0.2949162582814059
0.08186784453623133,-0.5678039433428753,-0.5758775861061647,-0.9765206220816653,0.04580442315691329
-1.2934228376741692,2.363694551720761,1.7793344902490942,1.7372441919826236,0.06076105650312928
-2.474695897621834,-0.6180252364945534,0.8034965729923268,-0.4882562376728885,-0.8561250995912125
1.6590833964277014,1.0215644729461164,-0.11111620993193384,-0.8631496400453541,-0.025170026266603834
-0.18882840907251425,1.0717645827004334,-0.1904942072629295,-0.9798355966356068,-0.1575918659920825
2.4589601917945205,-1.0761429369309734,-0.10043903214594549,0.899328357780799,-0.4647330792596561
2.2542707953098278,-1.8666381291670753,-0.7119883121889019,1.2300054815409363,0.107391242174156
-1.4217145532419788,0.3197233583730008,1.5375333579651203,0.18775919034918484,-0.5279559239860737
-2.213669582703382,0.22349589624451713,-0.3931112923730648,0.28991418156119003,-0.6943926832270745
0.3219422066451587,-0.5182552248417756,-0.973687319125101,-0.4670617026743905,1.1665326479736438
2.6714219518476914,-1.273609900582821,-0.6561708340287539,1.1259929668852828,0.14339138274990632
-2.0541669295167893,0.3800343931886962,0.419654109293198,0.09097096512147529,0.18382908612560142
1.779492941003153,-1.765396932337487,-0.6841977738222728,0.262701917530075,0.07564326870198683
0.14550479926578788,-0.43133636632317446,-0.4704679977505467,-0.9711678706532443,-0.3845090093760072
-0.663503124924322,-0.6139108370318461,-0.3326737413207639,-0.44531709120333274,-0.10050831783475488
-2.9695294733720417,0.7285337855948653,0.3910389781435561,0.6665494942048021,-0.1925434566609682
-2.833616472861326,-0.09112819501299917,-1.2051739844193172,1.1330448904595434,-0.5509036678178477
-0.32278146485573106,1.3613413588025731,-0.47051215755981085,-0.8504554743797491,0.16277148094020402
-4.409717274974027,1.7422304851976305,-1.4628087356695934,1.793592220222411,-0.9007236231648819
1.8391601264895323,1.272964926696839,-0.4626313652758711,-0.7792756934830388,0.3948347549327886
2.4809239567775356,-0.6347019259054011,0.10379522586528807,0.9198531499898196,0.11279454808316151
-1.3428257947703695,-0.5351389457527034,0.46994640613791216,-0.7882938022843344,-0.5202509210749223
-0.954750123685588,-0.732361786411817,1.3760110446693938,-1.1436878791455076,-0.31604611434011953
-0.0010646119252019609,-1.3343495948884085,1.0228051328848229,-0.7545466720171167,0.2891159063031052
-1.029228160655811,-0.2832693229424983,0.19222681282858178,0.5641405925551491,0.721712118228983
3.668628044515043,1.7294931689378261,-0.5239887809356137,0.9899746499911514,-0.12332117936234205
1.4853166588896058,-1.0492243637123568,0.07679053413482421,0.3209891787813191,-0.482196538468107
2.1658099505088537,-1.7724854795157483,-0.2841835352121064,0.5167118979182754,-0.29145803299694933
0.01860930022276225,-0.23896130429128012,0.33374981706222856,-1.2224564533008204,0.1705236050997744
2.2658819868534463,-2.435593833582056,-0.2296986664138138,0.712566269184654,-0.6725069926918021
0.16014264327314692,0.541065172087544,-0.5575297593133336,-0.3765342433885506,0.7872048799739892
-0.2933464997103711,-0.23752543410728336,1.4924262397706771,-0.4530782321265868,0.2196181653381127
-1.8747024727806487,-0.17102996726554393,-0.24955705028378775,-0.28555453298207234,-0.9762533152391871
-1.2392168622446305,0.3691384109440429,-2.3682738212466723,0.5922310242118789,0.7225211186767134
2.4656587034837165,0.08804977845740057,2.652268005179509,0.7088844199774067,-1.4037881502640221
-0.3399698801949055,1.298196412028729,-0.4278609910812223,-0.817320570459525,0.7220801090410323
-1.5277699460302687,0.5457868911492434,0.13715892824125256,-0.4155819030530956,-0.31947075264205405
1.188839844881243,0.16204003453331509,-0.488255279371497,-0.9308545359995765,-0.19222136062592943
1.1719907605412032,-0.2562951121423208,-0.618992305077056,-1.0541860698750007,0.06006625487606824
-1.803151398791085,2.0378509792633666,-2.4968846028312135,1.0721987522269094,0.8557386888613965
-1.7735802317176617,1.0533986657263876,-2.3904403094082336,1.179569084397386,1.0400215617822361
0.8189430506398377,0.3898416599453685,1.4898916150945127,-0.6195456605071268,-0.06367229493636241
1.4097881234543048,0.7298331976042455,-0.40800647554326885,-0.7646777315645338,0.1977757700016228
6.917754960193376,4.849843686160692,1.001837221575802,3.1296425487458435,-0.28103070949535996
0.7332103191064095,-0.09486743144697654,-0.6572766931433598,-1.138232787905737,0.22679533184486228
-2.1360086738058888,0.3427330416914547,0.23484223205723503,-0.3174689416777322,-0.6241771483997647
-2.979885252790291,0.21662241913399152,-0.20459621115753368,0.8391080278913539,-0.22896208081962477
1.230828421240837,1.601748635119906,0.5387193681893134,-1.086372353715715,0.09290659681810058
1.1086010069884462,1.0093142609302521,-0.2699798515801773,-1.0890710664686267,0.2510032164180419
-3.412255127439313,0.5614685136080765,-0.24861509798365136,1.0733639092241554,-1.2973855730485886
3.679542597256499,4.765486050245482,-1.0213134394661432,-0.5011073550923524,1.6178743986715804
-1.953927471398985,1.383384523347776,0.7314616003848253,0.19541278826262706,0.3051522700720785
0.8997750553071059,0.41647978070974173,-0.3817590430358719,-1.0721843255737622,-0.10128346502714079
-0.380928795439557,0.10177362904942369,-2.7140848120548946,0.7719737597338671,1.6114506129442523
0.5095394527308876,0.16165834016735137,-1.5658593819024258,-0.41836223614658463,1.9897536240267837
-0.9449755375621803,0.5297995619111018,1.8544188565408037,-0.3941655877013367,2.235076331201693
1.0266838915521084,-0.2576415663057133,-1.1036104435238474,-0.7156441045557133,0.5847990863592378
-0.2328701564428079,-0.28102776867821816,-0.26135678463812545,-1.07639424920679,-0.5006659630089689
-2.9205405089267225,0.8932702935199454,-0.2587043556498723,0.6338351112665043,-0.7022205374015134
-1.8371977355130817,-1.6136689946078082,1.0094894405579395,-1.1232169197628135,-1.3654543795760363
-1.0433747144410412,1.0028411182968002,-0.732535355825401,0.09148283586439229,-0.2234481199030698
-1.3070898468495722,-0.7890486310126499,0.3898110566366964,-0.7536994303896665,0.3057143065309239
3.3791572717097313,0.11570244168414597,-0.7381300239789595,1.54303519815403,0.3700617644963219
1.8157466593464622,-1.5847236873694535,-0.2613550020259688,0.7356521660821315,0.05515790520457052
-3.450167737011515,0.969922452257614,-0.5814521327000944,1.1265809061168515,-1.25675551376823
-4.9120661452686765,-0.09449868457583223,6.11015826632292,2.4124213995796313,5.342700398707394
3.721195131644585,-1.4472549790076852,0.888029058605365,2.7643385257521182,-0.7720317499522588
1.1273866523714116,0.49161113599579687,2.13350091457777,-0.17649248029181594,-0.4841664554659804
-2.360347181921752,-0.47939964609917235,1.0135553963177295,-0.4217099379111494,-1.09881160112772
1.1637842932406415,1.1152762035505952,-0.790119263879422,-0.5451944083522761,0.5493718962032021
0.11784622431902818,0.3610311400908273,-0.04667231855957966,-0.9468386294263117,0.13034671104973752
-0.020635451875821744,-1.0866174117971668,0.4043487743105757,-1.069621722133747,-0.3687648648192908
-0.7827458706662415,-0.09649809045121029,0.3090940419091022,-1.0823576860552306,-0.7260772059090291
1.2178275360138837,-0.659168961071624,-0.31123231626804326,-0.6951752225749862,-0.058905320433035785
1.814067483266304,-1.4508865366121564,-0.9424872153120497,0.19379156400514314,0.3567550538813812
4.242296344683005,-0.1956036737063014,3.6438751102329365,2.3898105803305665,-2.8421577782527705
0.5727927042682193,-0.6373848425228663,0.08635075898683238,-1.029839299215417,-0.3148441174629348
0.1637615436682743,-1.0666784817397423,1.0905184710877323,-0.6448740771168393,-0.019435291262265772
-1.6797035613689018,-1.0016286214160548,-1.4684359061547148,0.6732207423125919,0.11224191856130362
-0.5628976320853288,-0.022104395997464416,-0.638390549100528,-0.5326513378830994,-0.22297026852351412
0.8559358125570661,-0.1834407586810392,1.9030722460461116,0.2022589543431899,-0.24451045145075917
-1.9121703067898717,0.09155993466113828,-0.5069589755291902,0.027625270840893872,-0.803654997213741
0.8324201868879189,-0.8693259964626715,-1.017692866933657,-0.5031342354400553,0.9921691992143011
1.6025977456332425,2.9391205701258136,-0.3866914167747082,-1.4003711865550095,-0.517619361858158
-3.381624785588478,-0.23630151587373105,-1.3642535596211165,2.581976443482162,1.0705767225904237
5.783376296512419,6.682090283921618,0.6544200736088066,0.08963764204421866,0.028843200094533835
2.0297236995727896,1.0504074455853816,-0.854978428837847,-0.3714477839930483,0.4680757801128237
2.2794917064380362,0.19527522626263324,-0.8015354440329382,-0.06736049557771416,0.2427513272341529
-0.8062091357080186,1.303490588708547,-1.229226992265443,-0.042361875301907735,0.773927495320368
-1.1918373558294246,-0.5567571642158572,-0.7179659533578818,0.5502059825775282,-0.03687073661854812
1.9180624515345304,-0.42746824472560885,0.14074199309436622,-0.4722529548012141,-0.12817489256609782
2.019197211127391,-1.784382455889175,-0.38031649800196876,0.2643890543724618,-0.19474397788338318
-0.5755721548711346,-0.9975514782350944,1.7522407174483088,-1.3780303936603588,0.4659251563078357
0.026623465166129835,-0.016064081509922768,-0.038546334299206717,-1.2248423201012784,-0.2677338217045792
-2.319423867296232,-0.7694073280346787,0.7327400733564349,0.4920830433166581,0.2523775531213823
0.17167473056172095,-0.0948076408934255,0.012026455002028008,-0.37683383367377565,0.11010412364795114
2.8183228570177126,-0.9144809676023486,-0.10180716960615974,1.2422793127958056,-0.33155677672189193
4.088544125700129,-0.42946190887019775,-0.2615471087167724,2.307086706218136,-0.19312199865663465
-1.2444643640093276,-0.028917431631789486,-0.1481593922688752,-0.4810459241080387,0.42306493168538467
-2.554049188161361,-0.21502795550980064,-0.08849046567447157,0.4622264414510295,-0.47493678117821025
0.9260927074506515,0.8282306552663847,0.3420156086009184,-1.5951993840400407,-0.1838130120999692
-2.371970474867685,-1.1775129456893185,0.39892283200714823,1.1580450105119455,1.320780234092498
-1.9976422478014058,0.9583615863528233,-1.2180366100923086,0.5609166061691716,-0.3894741393454842
-0.7550085380741289,-0.08789385675038945,-0.4232876926740969,-0.8546371754144814,-0.2843423502180178
0.6022316119482023,0.17343570796484636,-0.24315820598616975,-1.1179372143961204,0.13675377492472293
0.40143770458077516,-1.4119897338384422,0.2256852638952864,-0.5632947822750937,-0.07994336449647674
-0.46393616539244176,1.2918734692462939,0.5992383442439457,-0.9398341717946819,-1.0834407858612118
-2.8548362403035803,-0.3520823821824608,-0.7008593960359493,1.2962705007644086,0.050261401217631556
0.30229979978487703,-0.09757106690803788,-0.09063755867783087,-0.8796751203818175,1.072643140840759
2.427141252940283,1.1518130739301617,1.8285381093419848,0.27608022280713596,-0.4665415443780679
2.0679899333170892,-1.5353134941962447,-0.2527720148478766,0.7915244031143585,-0.23530090522742722
2.6412058310387407,-2.9973644598194547,-1.7218778611223133,2.827110270635767,0.8186560834103273
0.6173125975107281,-1.4304772329442978,-0.24443663986788558,-0.3587175934283671,0.11328564517378906
-0.853528943932701,-0.6544851120419418,0.6198846672515506,-0.7221828722006196,0.5082124369099925
-0.8206311312965886,0.639570072126683,-0.3899231521901534,-0.7065952414225063,-0.3957476811523521
-0.5510355640952452,-1.2338861818339915,3.1013500589474443,-0.11531102545308133,2.082580702700799
0.4985243854930944,1.3907443156342523,-0.23852611256017264,-1.0740979126663395,1.1760806687329184
-1.8874510567821314,-0.10945301487766525,1.1097515908443174,0.05625677486976643,0.6183653218635862
-2.86406391812488,0.48599798549964385,0.22316658140449716,0.816364357551232,-0.2740677289867886
